category,city,hotelname,count,state,ratings,goods and bads,comment,,,,,,,,,,,,,,
"Hotels,Hotel",Las Vegas,The Westin Las Vegas Hotel & Spa,75,NV,4.8,Bad: I liked everything besides the price. Good: The cleanliness,It was amazing,,,,,,,,,,,,,,
"Hotels,Hotel",Las Vegas,The Westin Las Vegas Hotel & Spa,75,NV,2.3,Bad: Advertising there is a casino but their isn't this should be updated so that customers are aware prior to booking. Also our room had an old moldy non working refrigerator. Good: Staff was nice,No casino as advertised,,,,,,,,,,,,,,
"Hotels,Hotel",Las Vegas,The Westin Las Vegas Hotel & Spa,75,NV,2.5,Bad: Rude Staff.,Rude Staff,,,,,,,,,,,,,,
"Hotels,Hotel",Las Vegas,The Westin Las Vegas Hotel & Spa,75,NV,5,Bad: I had to be switched because these people next door were partying all hours of the night. At 3am they decided to start arguing in the hall. I called security once for them to turn up their music right after they left. Then security came up again while they were in the hall screaming. I will say this the hotel made it right. They gave me that night free and switched me rooms. Good: The rooms were beautiful. Comfy beds good breakfast.,It was wonderful. Staff was beyond nice,,,,,,,,,,,,,,
"Hotels,Hotel",Las Vegas,The Westin Las Vegas Hotel & Spa,75,NV,5,Bad: Nice hotel in LV close to everything. Good: Everyyhing,Everyyhing,,,,,,,,,,,,,,
"Hotels,Hotel",Las Vegas,The Westin Las Vegas Hotel & Spa,75,NV,4.8,Bad: Shuttle services to the strip because older people may have problems with feet problems which I do. Good: Everything,Great place to stay,,,,,,,,,,,,,,
"Hotels,Hotel",Las Vegas,The Westin Las Vegas Hotel & Spa,75,NV,3.55,Bad: I expected to have a much larger room that looks more like a suite.,Restful,,,,,,,,,,,,,,
"Hotels,Hotel",Las Vegas,The Westin Las Vegas Hotel & Spa,75,NV,3.75,Bad: Wasn't on the strip. Good: Showers and location,Westin,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,5,"Perfect for a family of four on Chincoteague. Clean, friendly, well-appointed, convenient to everything. A no-hassle getaway for a holiday weekend.",Great Just-in-time Getaway,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,4,"Very helpful knowledgable staff. Great location, poor wifi.",Great staff,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,4,A very nice Hotel with very friendly staff. The complimentary breakfast was ok but nothing great. The only problem we ran into was the indoor pool was being worked on so it was closed to us.,Nice view of Sound side and comfortable lodging,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,4,"Hotel was clean convenient. Staff was friendly. The view from our room was nice until we looked down saw a huge, ugly retaining pond.",Close to tourist area,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,5,What a pleasant surprise. All rooms have a great view and are clean. Staff is friendly and helpful. This hotel is a real value.,great hotel reasonable price,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,5,"Close to the park and to the downtown, we were very pleased, definitely would stay again",Very pleasant stay,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,4,"Very friendly staff, but most of them have no knowledge about the area. Expensive for the area",good hotel overall,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,5,"Wonderful staff, clean hotel, great location!",Comfort Suites was Wonderful!,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,3,"Nice hotel with beautiful views. Business trip so unfortunately only stayed one night, but will definitely return.",Nice hotel with beautiful view,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,5,"The Comfort Suite in chincoteague, VA had a sumptuous breakfast, with hot and cold choices, even fresh waffles daily. The room was large and comfortable, the housekeeping staff very on top of their work, and the front desk accomodating and available. The location is perfect - near enough to walk to the shops, near enough to Assateague for a quick beach drive. Lovely for children.",Outstanding Hotel,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,4,"Hotel was wonderful. Location, staff, amenities, cleanliness were great. Loved the choice of pools. Two small issues:. Shower needs a grab bar to help older and/or mobility challenged guests in and out. A!so, the discounted rate was clearly reflected in our room location. Less than pleasant view, near hotel HVAC equipment which burped and gurgled 24/7, and door to room 5 steps from ice and vending machines.",Great deal but room location reflected jt,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,5,"Great, friendly service. Close to beach and great restaurants and art galleries. Comfortable room. We had a great time.","Comfortable, friendly staff, clean, near beach",,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,5,"Everything was wonderful, down to the sign, the balloons and chocolate bar in the room for the 2 birthdays we were celebrating. Great view of the Chincoteague channel, room was clean, staff was very courteous, breakfast buffet was extremely scrumptious. Overall very excellent stay in the middle of November!!",Awesome view of the Chincoteague channel,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,5,The hotel is almost completely renovated. All rooms have bay view and no smoking. Room was comfortable with separate seating area and table/chairs. Like the idea of going green by requesting that visitors opt not to have sheets/towels changed everday. Will definitely return.,"The Comfort Suites in Chincoteague, VA",,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,5,"This hotel was perfect for a girls trip over labor day! For years we'd gone to Ocean City but this year we did not want to get overrun with labor day crowds and we happened to find Chincoteague. It was the perfect choice, even on labor day the traffic was minimal, it was quiet and the beach was not very crowded at all. The hotel is a short 10 minute drive from the beautiful beach so we could go any time. The room was very clean, updated, comfortable and spacious with a gorgeous view of the bay. Swimming in the outdoor pool overlooking the water makes you feel like you are on a tropical island. The staff is incredibly nice, helping us with directions and anything else we needed. It made a huge difference that we could pay a little extra and extend our checkout time to 7pm! We were able to have a whole extra day at the beach before having to pack up and go home, it was great! We are looking forward to our next vacation at the Comfort Suites!",Beautiful vacation,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Chincoteague Island,Comfort Suites,76,VA,4,Located between Nashville and Knoxville it was a nice place to stop overnight. Nice and clean and new. Plenty of near by restaurants and gas stations. Easy access to the highway. Hot breakfast.,Nice place to overnight,,,,,,,,,,,,,,
"Lodging,Hotels Motels,Hotels & Motels,Hotel",Anderson,Comfort Suites,76,SC,5,"We stayed here while traveling. There are lots of hotels very close by but we are really, really happy with our choice of the Comfort Suites. The hotel has been completely renovated. The hotel is beautiful with a 4 story lobby and the room was really nice. The staff accommodated all of our requests to be in a quiet area.... More",WOW!,,,,,,,,,,,,,,
"Lodging,Hotels Motels,Hotels & Motels,Hotel",Anderson,Comfort Suites,76,SC,5,I really like this hotel. The staff is friendly helpful. The rooms are clean and comfortable. It is quiet and allows for a great nights sleep. For the price you can't beat it. As a female on business alone I felt safe in this hotel. The lobby is bright and always staffed.,"Comfy, Quiet Clean",,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",South Haven,Comfort Suites,76,MI,5,"We have been staying at this hotel on and off for almost a year. The staff is friendly, and helpful. When we checked in our room was very clean. It even smelled good. Our room has new carpet and is very large compaired to some other hotels. It even has a patio! The housekeeping, front desk staff, and management are always available to accomidate our needs. We often times have to ask for a lot, as we are extended stay guests(GREAT deals on extended stays by the way!) The pool is very l...view morearge, and there is a sauna, lots of tables and chairs, and a pool table right in the pool area. I wanted to write this review to let the staff know how great they do, and let future hotel seekers give this hotel a try. It is a GREAT value.view less",long term guests,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",South Haven,Comfort Suites,76,MI,1,"I would not recommend anyone stay at this hotel in Eau Claire. None of the staff have any idea whats going on when you check in. I had this hotel resereved for my wedding guests and everything got screwed up. We were all charged different amounts for our rooms, even after we were assured that we would only be charged this one amount. And the only girl who knew what was going on got FIRED!!! The NON smoking rooms were very nice but the smoking ones were horrible. Also plan to check out ...view moreon time becaue they call you right at check out time!! I would not recommend this hotel to anyone!view less",Rodeway Inn is horrible,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotels & Motels,Hotel",Jackson,Comfort Suites,76,TN,3,"Nice hotel with clean rooms but a very odd location off the Interstate. The staff was friendly and helpful. Our room was not protected from the abundance of highway noise throughout the night. Additionally, it's not extremely intuitive on how to actually get to the hotel through a very weird access road. And, we thought the parking was limited especially... More",Nice hotel but poor location,,,,,,,,,,,,,,
"Hotels,Hotel Bar,Hotel",El Paso,Comfort Suites,76,TX,5,Great stay!,Great Stay!,,,,,,,,,,,,,,
"Hotels,Hotel Bar,Hotel",El Paso,Comfort Suites,76,TX,4,"After a long day of driving on our way to Arizona we called Choice Hotels chose this Comfort Suites. There was another just 2 exits further, but this was a little better deal we had read it was an older property, but it really doesn't seem very old-- it is in a very nice, new-ish safe area with... More",Stopover in El Paso,,,,,,,,,,,,,,
"Hotels,Hotel Bar,Hotel",El Paso,Comfort Suites,76,TX,4,"We were in town for a Lego League Competition at UTEP. We reserved the hotel for the pool. And of course, it was closed for maintenance when we checked in. It did open the next day, but the pool was why we chose to pay 40 more per night. Service was ok- not outstanding, but not bad either. Just normal service. There were only about 10 channels on the TV and nothing for kids (so I had no pool or TV for the first night after a long day of work and traveling). But the hotel is close to a shopping center and not too far from UTEP so it worked well for what we needed.","A better than average, but not fantastic stay",,,,,,,,,,,,,,
"Hotels,Hotel Bar,Hotel",El Paso,Comfort Suites,76,TX,3,"The hotel was average. Rooms were ok. The tub and toilet didn't look as though it had been cleaned. And my bottom deadbolt wouldn't lock. I went to the front desk twice to ask about it, but bith times the desk was empty. Television in tbe room was average, but no indication of what channels were available. Also the two... More",Okay...,,,,,,,,,,,,,,
"Hotels,Hotel Bar,Hotel",El Paso,Comfort Suites,76,TX,1,Dirty rooms. Outdated decor. Faulty lights. Bad odor. Terrible breakfast. Would not recommend or stay here again. Disgusting.,Comfort suites,,,,,,,,,,,,,,
"Hotels,Hotel Bar,Hotel",El Paso,Comfort Suites,76,TX,5,"We stayed in double queen. It was very spacious. The neighborhood was great. Felt very comfortable there. It's a nonresidential area by the freeway with restaurants nearby. The freeway was a little loud in the mornings and there was some construction going on right outside the hotel. They should be done with the construction there in about a week. It woke us up very early one morning. I told the manager about it and he was happy to switch our rooms if we wanted. We chose to stay in the same room. It was less noisy the next morning without the jackhammer going. The kids even enjoyed watching the big excavator going. The even numbered rooms may be less noisy. Breakfast was decent. Scrambled eggs, sausage, potatoes, waffles, cereal, and donuts. The indoor pool is small. It would maybe fit 15-20 people. There were 12 people when we went and was already getting crowded. Exercise room has an elliptical and recumbent bike only. The staff were very nice. We would stay there again.",Good stay. Great neighborhood. Easy freeway access,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotels & Motels,Hotel",Lawton,Comfort Suites,76,OK,4,"I stayed here while on a work-related trip to learn more about the Army. I was impressed with the efficient and friendly customer service. The free breakfast, cookies and indoor pool were nice touches. The bed was comfortable and room was spacious. The toilet wasn't cleaned very well and the doors could use some attention. There's nothing worse than seeing... More",Enjoyed my stay...for the most part,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotels & Motels,Hotel",Lawton,Comfort Suites,76,OK,5,"After Goliath hit Rural Southwest Oklahoma, our family was among the several thousand left with no electricity and no water. To cope with the situation, I began contacting hotels/motels in the Lawton-Fort Sill area on December 29th. My call to Comfort Suites (580) 248-2200 was answered by Chris, and this was the beginning of a pleasant experience in spite of... More","Comfort -- After Goliath, the late December 2015 Winter Storm",,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Amarillo,Comfort Suites,76,TX,5,I arrived this week for the whole week and I must say this place was a lot better that the Hilton garden inn down the street. The staff was very friendly and the breakfast was an ice change from the other hotels I have visited. Overall I really enjoyed my stay here and before I forget the bed mattresses were... More,What a great place!!! I will stay here the next time I visit!!,,,,,,,,,,,,,,
"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Amarillo,Comfort Suites,76,TX,4,"My family I have stayed in the Comfort Suites on Western Plaza 3 times now. Each time I am reminded of how much we like the hotel's appearance, open interior layout large rooms. We have always stayed in a room with 2 beds a sofa sleeper. Even though the hotel is located just off of I-40, the... More",Another good stay,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Corporate Lodging,Hotels Motels,Hotels & Motels,Hotel",Lafayette,Comfort Suites,76,IN,5,Had a great 2 night stay. Janie took real good care of my faxes and checkout process. Will definitely stay again. They had a nice breakfast buffet. A comfortable looking exercise facility. A good sized pool. Relatively close to a nice restaurant and Walmart and Mejer shopping centers.,Owner,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Corporate Lodging,Hotels Motels,Hotels & Motels,Hotel",Lafayette,Comfort Suites,76,IN,1,"I have never written a bad hotel review before - and I have not recently had such a bad stay.I travel frequently for business and family events. Comfort Suites was the worst hotel I have stayed at in years. The hotel appears tired but our room was really bad - the carpet was lumping up from the base floor, there... More",Avoid if at all possible,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,1,"I will never stay at a Choice property again after last night at the Comfort Suites in Knoxville, Cambbell Station Road. After attending Homecoming at UT, I am class of 1985, with my husband and 17 year old daughter and her friend, we went to dinner and, being tired from an early am departure from Nashville, headed to our hotel... More",Horrific Experience for a UT Alumni at Homecoming,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,This location is well above average for the comfort suites chain. No hesitation to recommend fit an overnight or longer stay.,Very solid,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,This is the second time we've stayed here. It has very nice rooms with separate living room suites. It is cleaned and well maintained. Slight negatives mentioned above were breakfast and road noise. Slight because the scrambled eggs were watery while bacon etc was fine. Road noise was bad at 8:00 pm but by 10:00 it was pretty much gone.... More,Excellent value,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,Great hotel for the money!,"Great hotel, comfortable beds",,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,"No problems whatsoever. Very nice, clean and comfortable. We visit family in Knoxville from time to time. We will stay here again.",One of the best!,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,Stayed on January 2 on the way home from Florida vacation. When we arrived Darryl at the front desk asked if our kids were going to go swimming and I asked for a room not facing highway that was quiet. He gave us the perfect room on the first floor down the hall from the pool. My husband and kids... More,"Clean, quiet, helpful staff",,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,3,Very nice accommodations conveniently located at Turkey Creek shopping area of Knoxville. Very good value for the price. Staff extremely helpful. Stayed here one night while Christmas shopping in the Knoxville area. Would highly recommend.,Convenient Location,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,Very clean and nice hotel. Good breakfast and very quite.,Nice hotel,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,"At this hotel I found a Friendly staff, spacious clean rooms, and a delicious hot breakfast (included with stay) The hotel had an indoor pool and hot tub, and an onsite fitness center, but also offered a day pass to work out at the Golds gym not far away. Located right off of interstate 40, Convenient to tons of restaurants,... More",Excellent hotel!,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,Very nice. Very clean. Friendly staff. Loved it.,very nice!,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,"In town for soccer tournament, beds were soft, rooms were clean, It was a great stay.",Great overnight stay,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Knoxville,Comfort Suites,76,TN,5,The hotel was clean and appeared to be newly remodeled. We enjoyed our stay. We would stay here again if we are in the area.,Cleanliness of room/hotel,,,,,,,,,,,,,,
"Lodging,Hotels,Corporate Lodging,Motels,Hotel,Hotels Motels,Hotels & Motels",Johnson City,Comfort Suites,76,TN,3,"This is a completely standard mid range chain hotel with nothing more to add except that the bed and the bed linen were noticeably better than I would expect. Apparently I have to write more for this to qualify, but there's nothing to add. I think the Gym was OK, but they're all the same after a while. But the... More",Standard hotel really nice bed,,,,,,,,,,,,,,
"Lodging,Hotels,Corporate Lodging,Motels,Hotel,Hotels Motels,Hotels & Motels",Johnson City,Comfort Suites,76,TN,5,"We had a great visit at the Comfort Suites. The hotel room was spacious (we had a small adjoining 'living room' space in addition to the bedroom), and the room was really clean. The bed was extremely comfortable (great pillows!). We had pleasant interactions with the front desk, who were more than happy to help us with any questions we... More",Great visit!,,,,,,,,,,,,,,
"Lodging,Hotels,Corporate Lodging,Motels,Hotel,Hotels Motels,Hotels & Motels",Johnson City,Comfort Suites,76,TN,4,Stayed here last night based on the reviews. The room (room 112) was very clean. I could be wrong but the carpet looked new. Beds were comfortable and we slept well. Breakfast was ok. The young lady that worked in this area was very nice and helpful. I would have gave this place five stars but inside the shower area... More,Highly Recommend.,,,,,,,,,,,,,,
"Lodging,Hotels,Corporate Lodging,Motels,Hotel,Hotels Motels,Hotels & Motels",Johnson City,Comfort Suites,76,TN,4,"We had to travel to Johnson City from Ohio due to a death in the family. There was a baseball tournament going on this weekend and all the area hotels were full, including this one. We had booked two adjoining king suites but upon check in were told the best they could do was get us on the same floor.... More",Met Our Needs,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Hotel",Rensselaer,Comfort Suites,76,IN,5,We recently stayed at the Comfort Inn Rensselaer - amazing room and a great staff. We were attending a family wedding and we're treated like family! We will definitely stay there again when visiting Indiana.,Great Staff,,,,,,,,,,,,,,
"Hotel,Hotels,Lodging,Motels,Corporate Lodging,Hotels Motels,Hotels & Motels",Sioux Falls,Comfort Suites,76,SD,4,"We often visit Sioux Falls for a quick get-away for a few days. After trying a few other places, this has become 'our place' to stay. The location is great (close to the interstate, the mall, good restaurants, a movie theater), the rooms are clean and quiet, the beds are comfortable, the bathrooms are clean, the breakfast is decent. We... More",Only place we stay!,,,,,,,,,,,,,,
"Hotel,Hotels,Lodging,Motels,Corporate Lodging",Danville,Comfort Suites,76,KY,5,"Love staying here. Frequent this location for work. All of the staff is extremely friendly and courteous. Room is always exceptionally clean. They have free beer, wine, and food on some weeknights. Will keep coming back for sure!",Great Hotel!,,,,,,,,,,,,,,
"Hotel,Hotels,Lodging,Motels,Corporate Lodging,Hotels Motels,Hotels & Motels,Hotels And Motels",Richmond,Comfort Suites,76,KY,5,"Room was very quiet, clean and comfortable. I would definitely stay here again when in area. Lots of places to eat within walking distance. It is right on the interstate but we couldn't hear it. We stayed on the 3rd floor.","Quiet, clean comfy beds.",,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Family-friendly Hotels,Budget Hotels,Business Hotels,Hotel & Motel Reservations,Accommodations & Lodging,Hotel",Augusta,Comfort Suites,76,GA,1,Room had roaches and the toilet was stained the cover wasn't clean. I left out and came back a short time later and I never received room service. I called down to the front desk and the front desk clerk stated that no one was available to clean the room and that everyone had gone for the day. Wow I... More,Unclean,,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Family-friendly Hotels,Budget Hotels,Business Hotels,Hotel & Motel Reservations,Accommodations & Lodging,Hotel",Augusta,Comfort Suites,76,GA,4,This hotel is located close to I20 and has a staff that goes out of their way to please the guests. This was especially true of Mr. Terry who handled the breakfast area and was truly concerned about your enjoyment and satisfaction. The only negative is that hallway carpeting is stretched and somewhat lumpy. Some paint touch up in the... More,Excellent Hotel,,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Family-friendly Hotels,Budget Hotels,Business Hotels,Hotel & Motel Reservations,Accommodations & Lodging,Hotel",Augusta,Comfort Suites,76,GA,5,"Staff was friendly, service was very good, hotel very convenient to restaurant and other stores, great freeway access, suite was very spacious, only issue their equipment in breakfast was not working at times.",N/a,,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Family-friendly Hotels,Budget Hotels,Business Hotels,Hotel & Motel Reservations,Accommodations & Lodging,Hotel",Augusta,Comfort Suites,76,GA,5,Everyone is so nice and accommodating and they went out of their way to be sure everything was satisfactory. The location is great for attending the Masters Golf Tournament. We've been staying there since it first opened.,Stay during the Masters,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Corporate Lodging,Hotel,Hotels Motels",Chesapeake,Comfort Suites,76,VA,4,"I stayed here the weekend of September 25th and had a relaxing stay. The location is a little odd but otherwise I have no complaints. It's close to the mall and numerous restaurants, overall a reasonable stay.",Relaxing stay,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Corporate Lodging,Hotel,Hotels Motels",Chesapeake,Comfort Suites,76,VA,4,"My second stay, the last one was during the hotels remodel, had a great 2 night stay. My room was nice a spacious and nicely updated. The breakfast was decent and the wifi was fast enough for my needs. No complaints here, another great stay in Chesapeake!",Great stay!,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Corporate Lodging,Hotel,Hotels Motels",Chesapeake,Comfort Suites,76,VA,4,"still very good. I would say though that this is not the second ranking hotel in Chesapeake as it was listed the last tie I looked at the ratings. The corridors could use new carpeting. The beds are comfortable. The breakfast the first morning we were there was lacking a few items. The Fairfield Inn is better but, if you... More",Getting a little shop worn but,,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotel",Fort Wayne,Comfort Suites,76,IN,5,"We were surprised to see that we were the guest of the day! Amber was so sweet at check in. Our room was upgraded, too! A real nice two night stay. Very clean. Very friendly staff. I would stay here again!",Surprise! I was the guest of the day!,,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotel",Fort Wayne,Comfort Suites,76,IN,4,"Stayed for 4 nights. Hotel is located in a shopping plaza with lots of dinning options, and right off the highway. They are a bit slow, but they try to give you a good service. Breakfast offered enough / standard variety. When it was busy, one person wasn't enough to keep up with the demand and clean up. Pool was... More",comfortable stay at a convenient location,,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotel",Fort Wayne,Comfort Suites,76,IN,5,We just arrived at 11:30 pm and are wiped out as we're heading to the airport early in the morning on a last minute and urgent trip out of town. My husband booked the hotel by phone earlier in the evening and got an excellent rate thanks to a veteran discount. We hadn't decided whether to park at the hotel... More,Generous help for emergency trip,,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Hotel",Monroeville,Comfort Suites,76,PA,5,"I stay often for work, maybe once every other month every time I have stayed the staff is always so nice and the whole hotel and room is very clean. During the holidays they had their lobby decorated really nice and it felt very inviting. They also have a nice breakfast in the morning which is a nice when you... More",Nice place!,,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Hotel",Monroeville,Comfort Suites,76,PA,5,"Stayed one night while in the area on business, and I was blown away by the front desk staff's dedication to superior customer service! Unfortunately didn't get their names, but the lady and gentleman that checked me in were kind, prompt, and told me several times that if I needed anything to call right away. Denesha checked me out in... More",Amazing Service!,,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Troy,Comfort Suites,76,OH,5,"Looks like a higher priced, well appointed hotel room. Clean, roomy, and modern. Walking distance to the Outback Steakhouse. Wireless internet was fast. Nice breakfast. Room was quiet. I would recommend this, especially to business travellers.","Clean, modern, affordable",,,,,,,,,,,,,,
"Corporate Lodging,Hotels,Lodging,Motels,Hotel",Troy,Comfort Suites,76,OH,5,Like New. Exactly as booked. Room excellent .. shower head not great. Fantastic breakfast with outstanding breakfast lady! Great value for price. Would return without question. And you would too. Just do it.,Excellent Facility and Service,,,,,,,,,,,,,,
"Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Hotel",Warner Robins,Comfort Suites,76,GA,5,We came to Warner Robins with our team for the State Wrestling Tournament and enjoyed our weekend trip due to this lovely place! Machonda was very sweet and gave us directions to the nearest ATM. The room was nice and I love that we were given the option of fluffy or firm pillows!!,Loved it!,,,,,,,,,,,,,,
"Hotel,Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Hotels & Motels",Salisbury,Comfort Suites,76,NC,3,"Stayed one night. Decent parking area but super close to the highway. You would think that the staff would put their better members - choice members - rooms on the back side of the hotel away from the highway noise. Carpet was worn, no outlets on side table lamps so pulling out the end table showed LOTS of dirt/dust on... More",Needs a refresh,,,,,,,,,,,,,,
"Hotel,Hotels,Lodging,Corporate Lodging,Motels,Hotels Motels,Hotels & Motels",Salisbury,Comfort Suites,76,NC,1,"When I checked in for my stay, the clerk could not even be bothered to get up out of her chair to do my paperwork. My room did not even have a shower curtain on my first night. The Super 8 was better.",Not a great stay,,,,,,,,,,,,,,
"Lodging,Hotels,Corporate Lodging,Motels,Hotel",Cherokee,Comfort Suites,76,NC,4,"This motel is right on the main strip in Cherokee and easy to get in and out of. The front desk was always pleasant and facilities were clean and well maintained. We stayed in a king suite and the room was clean and the bed comfortable. We didn't partake of the included breakfast, but it looked like your usual motel... More",Good location and comfortable,,,,,,,,,,,,,,
"Lodging,Hotels,Corporate Lodging,Motels,Hotel",Cherokee,Comfort Suites,76,NC,5,This is a nice hotel with a nice breakfast area that is well kept and the food was fresh and tasty. There was a lot of seating so we did not have to wait for someone to leave so we could eat. It was a stay on the go so we did not use the facilites much. The room was... More,Jan 1 stay with 3 children,,,,,,,,,,,,,,
"Lodging,Hotels,Corporate Lodging,Motels,Hotel",Cherokee,Comfort Suites,76,NC,4,"Clean, comfortable, free parking, free wifi, free breakfast. Great place to stay for a weekend in Cherokee. Friendly staff, nice water pressure in shower. Convenient location. Ask for a street view room with a balcony. Relaxing to sit, have a coffee, and people watch.",Really nice for the price,,,,,,,,,,,,,,
"Lodging,Hotels,Corporate Lodging,Motels,Hotel",Cherokee,Comfort Suites,76,NC,3,"The area and hotel was packed due to the fall leaf season. We stayed for two nights and found the hotel to be conveniently located to the downtown Cherokee area, the Great Smoky Mountain National Park and other area attractions. The reception and room staff was very friendly and the price was what we expected based on the season. Our... More","Convenient Location, Friendly Staff, Dated Rooms",,,,,,,,,,,,,,
"Lodging,Hotels,Corporate Lodging,Motels,Hotel",Cherokee,Comfort Suites,76,NC,3,"Stayed here for a WCU graduation. Rates were high, room was so so. Breakfast was bland and sparse. Bathroom was dirty, doors were beaten up and everything was tired and outdated. Not a definite no, but for the price I was very disappointed. Better places to stay for far less money.",So so,,,,,,,,,,,,,,
